,file,class,method,Predicted_Values,wmc,loc,maxNestedBlocksQty,Predicted_Metrics,Euclidean_dist
1767,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractTool.java,CH.ifa.draw.standard.AbstractTool,"mouseDrag/3[java.awt.event.MouseEvent,int,int]",none,1,2,0,[1. 2. 0.],[0.]
1768,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractTool.java,CH.ifa.draw.standard.AbstractTool,createEventDispatcher/0,none,1,3,0,[1. 3. 0.],[0.]
1769,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractTool.java,CH.ifa.draw.standard.AbstractTool,"keyDown/2[java.awt.event.KeyEvent,int]",none,1,2,0,[1. 2. 0.],[0.]
1770,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractTool.java,CH.ifa.draw.standard.AbstractTool,view/0,none,1,3,0,[1. 3. 0.],[0.]
1771,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractTool.java,CH.ifa.draw.standard.AbstractTool,addToolListener/1[CH.ifa.draw.framework.ToolListener],none,1,3,0,[1. 3. 0.],[0.]
1772,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractTool.java,CH.ifa.draw.standard.AbstractTool,editor/0,none,1,3,0,[1. 3. 0.],[0.]
1773,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractTool.java,CH.ifa.draw.standard.AbstractTool,deactivate/0,none,3,8,2,[3. 8. 2.],[0.]
1774,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractTool.java,CH.ifa.draw.standard.AbstractTool,isEnabled/0,none,1,3,0,[1. 3. 0.],[0.]
1775,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\framework\JHotDrawRuntimeException.java,CH.ifa.draw.framework.JHotDrawRuntimeException,JHotDrawRuntimeException/1[java.lang.Exception],none,1,4,0,[1. 4. 0.],[0.]
1776,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\framework\JHotDrawRuntimeException.java,CH.ifa.draw.framework.JHotDrawRuntimeException,JHotDrawRuntimeException/1[java.lang.String],none,1,3,0,[1. 3. 0.],[0.]
1777,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\ChangeConnectionStartHandle.java,CH.ifa.draw.standard.ChangeConnectionStartHandle,connect/1[CH.ifa.draw.framework.Connector],none,1,3,0,[1. 3. 0.],[0.]
1778,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\ChangeConnectionStartHandle.java,CH.ifa.draw.standard.ChangeConnectionStartHandle,target/0,none,1,3,0,[1. 3. 0.],[0.]
1779,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\ChangeConnectionStartHandle.java,CH.ifa.draw.standard.ChangeConnectionStartHandle,"setPoint/2[int,int]",none,1,3,0,[1. 3. 0.],[0.]
1780,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\ChangeConnectionStartHandle.java,CH.ifa.draw.standard.ChangeConnectionStartHandle,ChangeConnectionStartHandle/1[CH.ifa.draw.framework.Figure],none,1,3,0,[1. 3. 0.],[0.]
1781,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\ChangeConnectionStartHandle.java,CH.ifa.draw.standard.ChangeConnectionStartHandle,disconnect/0,none,1,3,0,[1. 3. 0.],[0.]
1782,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\ChangeConnectionStartHandle.java,CH.ifa.draw.standard.ChangeConnectionStartHandle,createUndoActivity/1[CH.ifa.draw.framework.DrawingView],none,1,3,0,[1. 3. 0.],[0.]
1783,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\ChangeConnectionStartHandle.java,CH.ifa.draw.standard.ChangeConnectionStartHandle,locate/0,none,1,3,0,[1. 3. 0.],[0.]
1784,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\PolygonFigure.java,CH.ifa.draw.contrib.PolygonFigure$Anonymous1,locate/1[CH.ifa.draw.framework.Figure],none,2,7,1,[2. 7. 1.],[0.]
1785,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\StorageFormatManager.java,CH.ifa.draw.util.StorageFormatManager,StorageFormatManager/0,none,1,3,0,[1. 3. 0.],[0.]
1786,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\StorageFormatManager.java,CH.ifa.draw.util.StorageFormatManager,findStorageFormat/1[javax.swing.filechooser.FileFilter],none,3,11,2,[ 3. 11.  2.],[0.]
1787,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\StorageFormatManager.java,CH.ifa.draw.util.StorageFormatManager,containsStorageFormat/1[CH.ifa.draw.util.StorageFormat],none,1,3,0,[1. 3. 0.],[0.]
1788,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\StorageFormatManager.java,CH.ifa.draw.util.StorageFormatManager,registerFileFilters/1[javax.swing.JFileChooser],none,3,9,1,[3. 9. 1.],[0.]
1789,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\StorageFormatManager.java,CH.ifa.draw.util.StorageFormatManager,removeStorageFormat/1[CH.ifa.draw.util.StorageFormat],none,1,3,0,[1. 3. 0.],[0.]
1790,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\StorageFormatManager.java,CH.ifa.draw.util.StorageFormatManager,setDefaultStorageFormat/1[CH.ifa.draw.util.StorageFormat],none,1,3,0,[1. 3. 0.],[0.]
1791,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\StorageFormatManager.java,CH.ifa.draw.util.StorageFormatManager,getDefaultStorageFormat/0,none,1,3,0,[1. 3. 0.],[0.]
1792,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\StorageFormatManager.java,CH.ifa.draw.util.StorageFormatManager,addStorageFormat/1[CH.ifa.draw.util.StorageFormat],none,1,3,0,[1. 3. 0.],[0.]
1793,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ShortestDistanceConnector.java,CH.ifa.draw.figures.ShortestDistanceConnector,ShortestDistanceConnector/1[CH.ifa.draw.framework.Figure],none,1,3,0,[1. 3. 0.],[0.]
1794,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ShortestDistanceConnector.java,CH.ifa.draw.figures.ShortestDistanceConnector,"findPoint/2[CH.ifa.draw.framework.ConnectionFigure,boolean]",major,12,84,2,[10. 81.  2.],[3.60555128]
1795,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ShortestDistanceConnector.java,CH.ifa.draw.figures.ShortestDistanceConnector,ShortestDistanceConnector/0,none,1,3,0,[1. 3. 0.],[0.]
1796,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ShortestDistanceConnector.java,CH.ifa.draw.figures.ShortestDistanceConnector,findStart/1[CH.ifa.draw.framework.ConnectionFigure],none,1,3,0,[1. 3. 0.],[0.]
1797,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ShortestDistanceConnector.java,CH.ifa.draw.figures.ShortestDistanceConnector,findEnd/1[CH.ifa.draw.framework.ConnectionFigure],none,1,3,0,[1. 3. 0.],[0.]
1798,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\samples\javadraw\BouncingDrawing.java,CH.ifa.draw.samples.javadraw.BouncingDrawing,add/1[CH.ifa.draw.framework.Figure],none,3,6,1,[3. 6. 1.],[0.]
1799,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\samples\javadraw\BouncingDrawing.java,CH.ifa.draw.samples.javadraw.BouncingDrawing,remove/1[CH.ifa.draw.framework.Figure],none,2,7,1,[2. 7. 1.],[0.]
1800,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\samples\javadraw\BouncingDrawing.java,CH.ifa.draw.samples.javadraw.BouncingDrawing,animationStep/0,none,3,9,2,[3. 9. 2.],[0.]
1801,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\samples\javadraw\BouncingDrawing.java,CH.ifa.draw.samples.javadraw.BouncingDrawing,"replace/2[CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure]",none,3,6,1,[3. 6. 1.],[0.]
1802,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractTool.java,CH.ifa.draw.standard.AbstractTool$EventDispatcher,fireToolDeactivatedEvent/0,none,2,6,1,[2. 6. 1.],[0.]
1803,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractTool.java,CH.ifa.draw.standard.AbstractTool$EventDispatcher,fireToolUsableEvent/0,none,2,6,1,[2. 6. 1.],[0.]
1804,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractTool.java,CH.ifa.draw.standard.AbstractTool$EventDispatcher,EventDispatcher/1[CH.ifa.draw.framework.Tool],none,1,4,0,[1. 4. 0.],[0.]
1805,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractTool.java,CH.ifa.draw.standard.AbstractTool$EventDispatcher,fireToolEnabledEvent/0,none,2,6,1,[2. 6. 1.],[0.]
1806,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractTool.java,CH.ifa.draw.standard.AbstractTool$EventDispatcher,addToolListener/1[CH.ifa.draw.framework.ToolListener],none,2,5,1,[2. 5. 1.],[0.]
1807,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractTool.java,CH.ifa.draw.standard.AbstractTool$EventDispatcher,fireToolDisabledEvent/0,none,2,6,1,[2. 6. 1.],[0.]
1808,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractTool.java,CH.ifa.draw.standard.AbstractTool$EventDispatcher,removeToolListener/1[CH.ifa.draw.framework.ToolListener],none,2,5,1,[2. 5. 1.],[0.]
1809,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractTool.java,CH.ifa.draw.standard.AbstractTool$EventDispatcher,fireToolUnusableEvent/0,none,2,6,1,[2. 6. 1.],[0.]
1810,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractTool.java,CH.ifa.draw.standard.AbstractTool$EventDispatcher,fireToolActivatedEvent/0,none,2,6,1,[2. 6. 1.],[0.]
1811,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AlignCommand.java,CH.ifa.draw.standard.AlignCommand$Alignment$Anonymous6,"moveBy/2[CH.ifa.draw.framework.Figure,java.awt.Rectangle]",none,1,4,0,[1. 4. 0.],[0.]
1812,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AlignCommand.java,CH.ifa.draw.standard.AlignCommand$Alignment$Anonymous4,"moveBy/2[CH.ifa.draw.framework.Figure,java.awt.Rectangle]",none,1,4,0,[1. 4. 0.],[0.]
1813,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AlignCommand.java,CH.ifa.draw.standard.AlignCommand$Alignment$Anonymous5,"moveBy/2[CH.ifa.draw.framework.Figure,java.awt.Rectangle]",none,1,4,0,[1. 4. 0.],[0.]
1814,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AlignCommand.java,CH.ifa.draw.standard.AlignCommand$Alignment$Anonymous2,"moveBy/2[CH.ifa.draw.framework.Figure,java.awt.Rectangle]",none,1,4,0,[1. 4. 0.],[0.]
1815,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AlignCommand.java,CH.ifa.draw.standard.AlignCommand$Alignment$Anonymous3,"moveBy/2[CH.ifa.draw.framework.Figure,java.awt.Rectangle]",none,1,4,0,[1. 4. 0.],[0.]
1816,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\GridConstrainer.java,CH.ifa.draw.standard.GridConstrainer,getStepY/0,none,1,3,0,[1. 3. 0.],[0.]
1817,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\GridConstrainer.java,CH.ifa.draw.standard.GridConstrainer,constrainPoint/1[java.awt.Point],none,1,5,0,[1. 5. 0.],[0.]
1818,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\GridConstrainer.java,CH.ifa.draw.standard.GridConstrainer,"GridConstrainer/2[int,int]",none,1,4,0,[1. 4. 0.],[0.]
1819,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\GridConstrainer.java,CH.ifa.draw.standard.GridConstrainer,getStepX/0,none,1,3,0,[1. 3. 0.],[0.]
1820,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AlignCommand.java,CH.ifa.draw.standard.AlignCommand$Alignment$Anonymous1,"moveBy/2[CH.ifa.draw.framework.Figure,java.awt.Rectangle]",none,1,4,0,[1. 4. 0.],[0.]
1821,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AlignCommand.java,CH.ifa.draw.standard.AlignCommand$UndoActivity,redo/0,none,2,7,1,[2. 7. 1.],[0.]
1822,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AlignCommand.java,CH.ifa.draw.standard.AlignCommand$UndoActivity,setAppliedAlignment/1[CH.ifa.draw.standard.AlignCommand.Alignment],none,1,3,0,[1. 3. 0.],[0.]
1823,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AlignCommand.java,CH.ifa.draw.standard.AlignCommand$UndoActivity,setAffectedFigures/1[CH.ifa.draw.framework.FigureEnumeration],none,2,7,1,[2. 7. 1.],[0.]
1824,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AlignCommand.java,CH.ifa.draw.standard.AlignCommand$UndoActivity,"UndoActivity/2[CH.ifa.draw.framework.DrawingView,CH.ifa.draw.standard.AlignCommand.Alignment]",none,1,7,0,[1. 7. 0.],[0.]
1825,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AlignCommand.java,CH.ifa.draw.standard.AlignCommand$UndoActivity,alignAffectedFigures/1[CH.ifa.draw.standard.AlignCommand.Alignment],none,2,9,1,[2. 9. 1.],[0.]
1826,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AlignCommand.java,CH.ifa.draw.standard.AlignCommand$UndoActivity,getAppliedAlignment/0,none,1,3,0,[1. 3. 0.],[0.]
1827,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AlignCommand.java,CH.ifa.draw.standard.AlignCommand$UndoActivity,addOriginalPoint/1[CH.ifa.draw.framework.Figure],none,1,3,0,[1. 3. 0.],[0.]
1828,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AlignCommand.java,CH.ifa.draw.standard.AlignCommand$UndoActivity,undo/0,none,3,13,1,[ 3. 13.  1.],[0.]
1829,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AlignCommand.java,CH.ifa.draw.standard.AlignCommand$UndoActivity,getOriginalPoint/1[CH.ifa.draw.framework.Figure],none,1,3,0,[1. 3. 0.],[0.]
1830,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\samples\javadraw\FollowURLTool.java,CH.ifa.draw.samples.javadraw.FollowURLTool,"mouseMove/3[java.awt.event.MouseEvent,int,int]",none,3,13,1,[ 3. 13.  1.],[0.]
1831,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\samples\javadraw\FollowURLTool.java,CH.ifa.draw.samples.javadraw.FollowURLTool,"mouseUp/3[java.awt.event.MouseEvent,int,int]",none,4,17,1,[ 4. 17.  1.],[0.]
1832,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\samples\javadraw\FollowURLTool.java,CH.ifa.draw.samples.javadraw.FollowURLTool,"FollowURLTool/2[CH.ifa.draw.framework.DrawingEditor,javax.swing.JApplet]",none,1,4,0,[1. 4. 0.],[0.]
1833,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\samples\pert\PertFigureCreationTool.java,CH.ifa.draw.samples.pert.PertFigureCreationTool,createFigure/0,none,1,3,0,[1. 3. 0.],[0.]
1834,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\samples\pert\PertFigureCreationTool.java,CH.ifa.draw.samples.pert.PertFigureCreationTool,PertFigureCreationTool/1[CH.ifa.draw.framework.DrawingEditor],none,1,3,0,[1. 3. 0.],[0.]
1835,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\CustomSelectionTool.java,CH.ifa.draw.contrib.CustomSelectionTool,"adjustOffsets/2[java.awt.Component,java.awt.Point]",none,2,7,1,[2. 7. 1.],[0.]
1836,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\CustomSelectionTool.java,CH.ifa.draw.contrib.CustomSelectionTool,"handleMouseDoubleClick/3[java.awt.event.MouseEvent,int,int]",none,1,2,0,[1. 2. 0.],[0.]
1837,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\CustomSelectionTool.java,CH.ifa.draw.contrib.CustomSelectionTool,"mouseDrag/3[java.awt.event.MouseEvent,int,int]",none,2,5,1,[2. 5. 1.],[0.]
1838,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\CustomSelectionTool.java,CH.ifa.draw.contrib.CustomSelectionTool,"handleMouseUp/3[java.awt.event.MouseEvent,int,int]",none,1,2,0,[1. 2. 0.],[0.]
1839,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\CustomSelectionTool.java,CH.ifa.draw.contrib.CustomSelectionTool,"handleMouseDown/3[java.awt.event.MouseEvent,int,int]",none,1,2,0,[1. 2. 0.],[0.]
1840,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\CustomSelectionTool.java,CH.ifa.draw.contrib.CustomSelectionTool,CustomSelectionTool/1[CH.ifa.draw.framework.DrawingEditor],none,1,3,0,[1. 3. 0.],[0.]
1841,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\CustomSelectionTool.java,CH.ifa.draw.contrib.CustomSelectionTool,"mouseDown/3[java.awt.event.MouseEvent,int,int]",none,2,9,1,[2. 9. 1.],[0.]
1842,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\CustomSelectionTool.java,CH.ifa.draw.contrib.CustomSelectionTool,"handleMouseClick/3[java.awt.event.MouseEvent,int,int]",none,1,2,0,[1. 2. 0.],[0.]
1843,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\CustomSelectionTool.java,CH.ifa.draw.contrib.CustomSelectionTool,"mouseUp/3[java.awt.event.MouseEvent,int,int]",none,3,13,1,[ 3. 13.  1.],[0.]
1844,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\CustomSelectionTool.java,CH.ifa.draw.contrib.CustomSelectionTool,"showPopupMenu/4[CH.ifa.draw.framework.Figure,int,int,java.awt.Component]",none,4,14,2,[ 4. 14.  2.],[0.]
1845,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\CustomSelectionTool.java,CH.ifa.draw.contrib.CustomSelectionTool,"handlePopupMenu/3[java.awt.event.MouseEvent,int,int]",none,4,12,2,[ 4. 12.  2.],[0.]
1846,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\UndoableCommand.java,CH.ifa.draw.util.UndoableCommand,view/0,none,1,3,0,[1. 3. 0.],[0.]
1847,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\UndoableCommand.java,CH.ifa.draw.util.UndoableCommand,setEventDispatcher/1[CH.ifa.draw.standard.AbstractCommand.EventDispatcher],none,1,3,0,[1. 3. 0.],[0.]
1848,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\UndoableCommand.java,CH.ifa.draw.util.UndoableCommand,getEventDispatcher/0,none,1,3,0,[1. 3. 0.],[0.]
1849,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\UndoableCommand.java,CH.ifa.draw.util.UndoableCommand,name/0,none,1,3,0,[1. 3. 0.],[0.]
1850,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\UndoableCommand.java,CH.ifa.draw.util.UndoableCommand,commandExecutable/1[java.util.EventObject],none,1,3,0,[1. 3. 0.],[0.]
1851,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\UndoableCommand.java,CH.ifa.draw.util.UndoableCommand,getUndoActivity/0,none,1,3,0,[1. 3. 0.],[0.]
1852,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\UndoableCommand.java,CH.ifa.draw.util.UndoableCommand,setUndoActivity/1[CH.ifa.draw.util.Undoable],none,1,2,0,[1. 2. 0.],[0.]
1853,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\UndoableCommand.java,CH.ifa.draw.util.UndoableCommand,UndoableCommand/1[CH.ifa.draw.util.Command],none,1,5,0,[1. 5. 0.],[0.]
1854,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\UndoableCommand.java,CH.ifa.draw.util.UndoableCommand,isExecutable/0,none,1,3,0,[1. 3. 0.],[0.]
1855,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\UndoableCommand.java,CH.ifa.draw.util.UndoableCommand,setWrappedCommand/1[CH.ifa.draw.util.Command],none,1,3,0,[1. 3. 0.],[0.]
1856,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\UndoableCommand.java,CH.ifa.draw.util.UndoableCommand,getWrappedCommand/0,none,1,3,0,[1. 3. 0.],[0.]
1857,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\UndoableCommand.java,CH.ifa.draw.util.UndoableCommand,execute/0,none,5,14,1,[ 5. 14.  1.],[0.]
1858,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\UndoableCommand.java,CH.ifa.draw.util.UndoableCommand,addCommandListener/1[CH.ifa.draw.util.CommandListener],none,1,3,0,[1. 3. 0.],[0.]
1859,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\UndoableCommand.java,CH.ifa.draw.util.UndoableCommand,createEventDispatcher/0,none,1,3,0,[1. 3. 0.],[0.]
1860,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\UndoableCommand.java,CH.ifa.draw.util.UndoableCommand,figureSelectionChanged/1[CH.ifa.draw.framework.DrawingView],none,1,3,0,[1. 3. 0.],[0.]
1861,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\UndoableCommand.java,CH.ifa.draw.util.UndoableCommand,removeCommandListener/1[CH.ifa.draw.util.CommandListener],none,1,3,0,[1. 3. 0.],[0.]
1862,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\UndoableCommand.java,CH.ifa.draw.util.UndoableCommand,commandNotExecutable/1[java.util.EventObject],none,1,3,0,[1. 3. 0.],[0.]
