file,class,method,variable,usage
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\ConnectionTool.java,CH.ifa.draw.standard.ConnectionTool,getConnection/0,myConnection,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\ConnectionTool.java,CH.ifa.draw.standard.ConnectionTool,"mouseDown/3[java.awt.event.MouseEvent,int,int]",fEditedConnection,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\ConnectionTool.java,CH.ifa.draw.standard.ConnectionTool,"mouseDown/3[java.awt.event.MouseEvent,int,int]",fSplitPoint,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\ConnectionTool.java,CH.ifa.draw.standard.ConnectionTool,createConnection/0,fPrototype,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\ConnectionTool.java,CH.ifa.draw.standard.ConnectionTool,"ConnectionTool/2[CH.ifa.draw.framework.DrawingEditor,CH.ifa.draw.framework.ConnectionFigure]",fPrototype,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\ConnectionTool.java,CH.ifa.draw.standard.ConnectionTool,setTargetFigure/1[CH.ifa.draw.framework.Figure],myTarget,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\ConnectionTool.java,CH.ifa.draw.standard.ConnectionTool,setTargetConnector/1[CH.ifa.draw.framework.Connector],myTargetConnector,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\ConnectionTool.java,CH.ifa.draw.standard.ConnectionTool,getTargetFigure/0,myTarget,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\ConnectionTool.java,CH.ifa.draw.standard.ConnectionTool,getAddedFigure/0,myAddedFigure,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\ConnectionTool.java,CH.ifa.draw.standard.ConnectionTool,"mouseDrag/3[java.awt.event.MouseEvent,int,int]",fEditedConnection,2
